CompanyCd,CompanyNm,companyPartNames,ceoNm
20192742,더핑크퐁컴퍼니(주),"제작사,배급사,수입사",김민석
20239923,스토리앤유(주),제작사,이유진
20110922,(주)아이오케이컴퍼니,"제작사,배급사",김민수
20230542,고블린픽쳐스,"제작사,배급사",김태곤
20110933,위더스필름(주),제작사,최경숙
20241541,자루 스튜디오,제작사,정명국
20241561,주식회사 고래와 유기농,제작사,"김혜숙, 이정아"
20062039,영화사 연,제작사,정연
20141149,나도밤보 주식회사,"제작사,배급사",강서곤
20229081,고크라테스,제작사,고병정
20241501,폴짝필름,제작사,"노유정, 이예은"
20174223,(주)앞에있다,제작사,"정병길, 정병식"
20241521,모비,수입사,이은하
20173802,(주)비하인드 더 씬 컴퍼니,"배급사,수입사",장인혁
20203405,(주)영화사벌집,"제작사,배급사,수입사,상영업",김동현
20231482,(주)지브라더스 컴퍼니,제작사,최경화
20231442,신희재 프로덕션,제작사,김선희
20231481,주식회사 캐스팅온더본,제작사,강영도
20063240,파이오니아21,제작사,김상철
20186501,에스엠지홀딩스 주식회사,"배급사,수입사","최준석, 김불경"
20160643,(주)젠픽쳐스,제작사,이상훈
20110891,(주)메이스엔터테인먼트,제작사,박매희
20231461,오프너필름,제작사,문영화
20141949,(주)블루문파크,제작사,조윤정
20228984,(주)페이퍼반스튜디오,제작사,정영홍
20231182,이화배컴퍼니(주),배급사,이화배
20100545,(주)명필름,"제작사,배급사,제공",이은
20141659,기린그림,"제작사,배급사",정다운
20063007,(주)에코필름,"제작사,배급사,수입사",이승효
20202927,주식회사 에이비오엔터테인먼트,"제작사,배급사,제공,공동제공",김홍백
20231441,액츠픽쳐스,제작사,
20230021,괴짜집합소,"제작사,배급사",배시진
20174443,영화배급협동조합 씨네소파,"제작사,배급사,수입사",성송이
20217382,올록볼록 영화사,제작사,김효정
20100837,비아신 픽처스,제작사,신동일
20216501,영화사 금요일,제작사,고두현
20231421,왓어원더필름,제작사,손현록
20231422,고라니북스,제작사,황영
20231281,스튜디오고트,"제작사,공동제작사,제공,제작서비스-기획,프로덕션 서비스",소준범
20229362,보이저1호,제작사,김원진
20204561,할머니가 들려주는 이야기,제작사,김병준
20187621,(주)나루앤,제작사,이상원
20231385,CINEBUS,제작사,
20231384,㈜콘텐츠 핏,제작사,
20231269,MBC경남,제작사,
20231383,영화제작소 숲길,제작사,
20231382,컴플렉스필름,제작사,
20231381,시내필름,제작사,
20231268,돌고래엔터테인먼트,제작사,박영신
20100586,대성필림,"제작사,배급사,수입사",정인철
20230102,주식회사 무암,"제작사,홍보사",현해리
20122956,(주)미디어캐슬,"제작사,배급사,수입사",강상욱
20142628,주식회사 씨네룩스,"제작사,배급사,수입사",최태형
20230133,빅뱅컨텐츠(주),제작사,김용덕
20231267,(주)프로젝트42,,
20231341,(주)아이피큐,배급사,
20228943,스튜디오엔(주),제작사,권미경
20161801,월트디즈니컴퍼니코리아 유한책임회사,"제작사,배급사,수입사,직배사",김소연
20175501,볼미디어(주) ,제작사,구정아
20230921,프로필박스,제작사,정혜원
20231266,초이스필름,"제작사,상영업",최홍일
20231323,마인드 픽처스,제작사,서준원
20169254,모씨네 사회적협동조합,제작사,전철원
20229184,더그레인바이라헬,제작사,권오근
20230985,한스타,"제작사,배급사",김인옥
20231265,플레임,제작사,강민지
20231264,크림슨앰버 주식회사,"제작사,배급사",우제근
20231321,불카누스,부가시장,강동석
20231301,제이에스엔터테인먼트,"제작사,공동제작사",이주성
20231262,킴프로덕션,제작사,
20231263,㈜컨텐츠랩 비보,제작사,
20130328,영화사올(주),"제작사,배급사,수입사",김윤미
20231261,벤타브이알,제작사,전우열
20231241,영화 <괴인> 제작위원회,제작사,
20122737,(주)사나이픽처스,"제작사,배급사,수입사",한재덕
20100531,(주)인앤인픽쳐스,"제작사,수입사",이경규
20230986,임필름,"배급사,수입사",임성민
20231222,언파스튜디오,제작사,정범식
20231221,(주)시그널픽쳐스,"제작사,배급사,수입사",공유진
20231201,(주)로그라인스튜디오,제작사,
20231181,(주)스튜디오투유,"제작사,배급사",유택근
20231161,주식회사 에이투지엔터테인먼트,"제작사,배급사,수입사","박인규, 전상균"
20157108,(주)영화사 안다미로,"배급사,수입사",임나경
20156868,(주)루이스 픽쳐스,제작사,김태완
20111051,센트럴파크,"제작사,배급사,해외세일즈사",홍성윤
20203883,케이엔터테인먼트,제작사,강권석
20202926,주식회사 모쿠슈라픽쳐스,"배급사,수입사",박세환
20101149,(주)페퍼민트앤컴퍼니,"제작사,배급사,수입사",김현우
20231144,주식회사 아트컨티뉴,"제작사,배급사,수입사",엄진성
20231143,주식회사 매직영상,"제작사,배급사,수입사",전홍덕
20217041,(주)로켓픽쳐스,제작사,조성훈
20174161,(주)노멀컴퍼니,제작사,"최은정,조성훈"
20231082,재단법인 제천문화재단,상영업,김상수
20231142,주식회사 에이엠지 엠엔씨,"제작사,배급사,수입사",안승현
20231141,마이스솔루션,부가시장, 오동원
20063166,(주)티비시엘,"제작사,배급사",장석윤
20216841,에스엘엘,기타,
20216522,주식회사 티빙,부가시장,YANG Jieul
20100634,(주)누리픽쳐스,"제작사,배급사,수입사",이용호
20204762,(주)미스틱스토리,"제작사,배급사",조영철
20100904,엠라인디스트리뷰션(주),"제작사,배급사,해외세일즈사",손민경
20175163,(주)영화사피어나,"제작사,배급사,수입사",조병연
20230988,주식회사 썬더필름,"제작사,배급사",박종현
20229106,로맨틱트라우마픽처스,제작사,김수인
20231063,(주)더블루스튜디오,"제작사,배급사,수입사",박찬훈
20231062,공영프로덕션,제작사,공갑식
20230984,한국여성의전화,"제작사,배급사,수입사",송란희
20231061,앤쓰리필름,부가시장,우재현
20231043,파라마운트 글로벌 컨텐츠 디스트리뷰션 그룹,,
20230983,무비파킹 주식회사,제작사,배재연
20231041,주식회사 필름영,"제작사,배급사",안보영
20110687,씨네큐브 광화문,시네마테크,
20172802,아이 엠,"제작사,배급사,수입사",박미영
20111034,씨제이올리브네트웍스(주),"제작사,제작서비스-후반작업(VFX),프로덕션 서비스",유인상
20141388,(주)로커스,제작사,"김범휴, 홍성호"
20217189,크랭크업필름(주),제작사,김지연
20139535,다이스필름(주),제작사,김성우
20230981,주식회사 올랄라스토리,"제작사,배급사,수입사,제공,공동제공",김현정
20137675,원테이크필름,제작사,남정일
20230961,뱅가드,수입사,송정우
20162041,타임필름,제작사,임수호
20205981,미디어웍스,"제작사,배급사",장석근
20230922,주식회사 디그리고디,제작사,"김진환, 이신우"
20206241,(주)마스몬스터,제작사,양순모
20230902,아트우드 프로덕션,제작사,안후윤
20230720,주식회사 오엔터테인먼트,"제작사,배급사","황현민, 김학규"
20230901,㈜매니지먼트 엠엠엠,제작사,김상희
20101574,(주)벤티지홀딩스,제작사,차주동
20203824,제작사 눈,제작사,김예솔
20204282,ZONE Film ,,김양희
20230719,(주)크리허브 ,,
20061326,(주)올댓시네마,홍보사,"장인혁, 방소영"
20230881,오픈시네마,제작사,형인혁
20230717,(주)타이거스튜디오,제작사,김영섭
20230861,(주)두리컴미디어,"제작사,배급사,수입사",추제홍
20230716,엄브렐라포맨,제작사,권용재
20137135,(주)앤드플러스미디어웍스,"제작사,배급사,수입사,공동제공,저작권관련사,부가시장",이승호
20110038,대구동성아트홀,시네마테크,
20230841,아나레스,,
20230822,오스프링 필름,제작사,박현석
20229263,광옥,"제작사,배급사",김예린
20062341,(주)엘베스트 ,"제작사,수입사",박애리
20143338,(주)드림팩트엔터테인먼트,"제작사,배급사,수입사",김학중
20230821,아이엠필름,제작사,신현규
20230801,제니필름 ,,
20040209,영화사 온난전선,제작사,이봉원
20230781,영화로운 형제,,
20230715,에픽,"제작사,배급사",정해연
20230714,주식회사 지원엠엠시네마,상영업,강승완
20122505,메가박스중앙(주),"제작사,배급사,수입사,상영업",홍정인
20230713,와이키키 픽쳐스,제작사,김민석
20230712,땅도프로덕션,제작사,유승진
20230709,(주)작가공작소,제작사,이현숙
20192402,(주)바운드엔터테인먼트,제작사,하연주
20192601,모션케이,"제작사,배급사,해외세일즈사",김보영
20190602,주식회사 케이무비엔터테인먼트,"제작사,배급사,수입사,해외세일즈사",공유진
20172982,(주)발포플랜,제작사,김종대
20230763,필름소나,,
20230762,퍼플,"제작사,배급사",김관후
20230706,필름땀,제작사,유소영
20230705,(주)넘버나인엔터,제작사,이희순
20192081,주식회사 제이씨엔터웍스,"제작사,배급사,수입사",박진철
20156508,레드무비,"제작사,배급사",구자환
20230741,(주)엘엠피이컴퍼니,제작사,김단
20100043,워너브러더스 코리아(주),"제작사,배급사,수입사,직배사,상영업",토드프란시스데이비스
20217646,해피송,"제작사,배급사,수입사",송유진
20230704,독바위 프로덕션,제작사,장민경
20230703,목탄 프로덕션,제작사,마이클 비치
20188381,필름다빈,"제작사,배급사,수입사",백다빈
20230722,641필름,제작사,"나선희, 윤원준"
20229082,(주)코탑미디어,"제작사,배급사,수입사,상영업",구본근
20230702,(주)소울트레인필름,제작사,이승원
20230641,(주)메타월드  ,"제작사,배급사",전원창
20173461,윤스,"제작사,배급사,수입사",윤미정
20230701,주식회사 넘버쓰리픽쳐스,제작사,김미나
20230681,레드독컬처하우스 ,,
20230661,주식회사 스튜디오에이치앤비,"제작사,배급사,수입사","김형, 김재하"
20205722,(주)대교 미디어콘텐츠사업본부,"제작사,배급사,수입사",강호준
20230621,(주)미스터리픽처스,,
20230460,(주)알투디투스튜디오,,
20230459,(주)위너케이,제작사,김상범
20230458,(주)시네마코리아,상영업,김진환
20230601,주식회사 푸른잎커뮤니케이션,제작사,박정은
20141648,(주)올스타엔터테인먼트,"제작사,배급사,수입사",임혜숙
20230457,크리아티브,제작사,정우철
20230582,(주)와일드독 픽쳐스,"제작사,배급사",주영훈
20192561,포이에티케,제작사,정관조
20230583,(주)이븐이엔티,제작사,김연아
20230456,연결고리컴퍼니(주),,
20230581,(주)르뉴,"제작사,배급사,수입사",박종호
20061787,(주)모션피아,"제작사,배급사,수입사",박종호
20230562,(주)질리언뷰,제작사,이정이
20230561,(주)빅브라더스,배급사,우지만
20230455,(주)그리메,제작사,신주영
20230541,(주)이씨에스,배급사,이상하
20218082,(주)트릭스터,제작사,이지영
20230453,팜스퀘어,배급사,강통령
20230452,유한회사 엠프로젝트,"제작사,배급사",정연수
20230451,써클컴퍼니,제작사,"양정인, 김진각"
20230450,(주)영화사이심전심,제작사,전선영
20230449,티미디어,수입사,김종학
20230448,(주)에고프고,배급사,조시훈
2016621,(주)아이아스플러스,"제작사,배급사,수입사,제공,공동제공",박진
20206062,블루진픽처스,제작사,문성주
20230521,글로그림,제작사,김필제
20124216,더램프(주),제작사,박은경
20230501,(주)리안컨텐츠,"제작사,배급사,수입사",이정원
20062417,(주)마노엔터테인먼트,"제작사,배급사,수입사,부가시장",오미선
20063037,굿초이스컷픽쳐스(주),제작사,최낙권
20230446,낭만필름,"제작사,배급사",박동기
20111361,(주)영화사채움,제작사,김홍선
20122496,스페이스엠(주),제작사,김광희
20230481,(주)불도저스튜디오,"제작사,수입사",박해오
20204261,(주)투케이에스픽처스,"배급사,수입사",명규성
20230444,(주)오브라크리에이티브,제작사,차진경
20230443,(주)에스앤드제이,제작사,양지은
20230461,영화사 공생공락,제작사,민도정
20230442,우지스 콘텐츠,제작사,박재홍
20230441,(주)메타벅스코리아,제작사,"정민수, 유경숙"
20230421,(주)갤리온엔터테인먼트,"제작사,수입사",김용현
20186981,주식회사 플릭스코,"제작사,배급사,수입사",김영운
20125155,(주)엘지유플러스,"제작사,배급사,수입사,부가시장",황현식
20229108,(주)무비다이브,"제작사,배급사,상영업",장욱진
20192261,스튜디오엘론(주),"제작사,배급사,수입사,저작권관련사",박인숙
